@relation stream

@attribute text_prediction numeric
@attribute name_prediction numeric
@attribute status/day numeric
@attribute favorite/day numeric
@attribute gender {male,female}

@data
0.398268,1,4.209975,5.592672,male
0.205472,0.97,4.128205,3.330681,male
0.5,0.71,0.025907,0.007772,male
0.5,0.98,0,0,male
0.000538,0.99,0.559721,0.00465,male
0.397481,0.5,13.340164,0.709602,male
0.124921,0.04,34.71811,1.490416,female
0.064606,0.77,8.536918,0.894864,female
0.5,0.5,18.005261,0.48637,female
0.907241,0.04,27.588832,6.092864,female
0.025951,0.5,30.806019,15.756019,male
0.009291,0.99,17.710324,22.049449,male
0.151331,1,5.353639,3.728639,male
0.000581,0.5,25.889943,0.016129,male
0.36961,0.99,3.727743,3.044513,male
0.730859,0.99,5.600717,11.22116,male
0.858428,0.97,26.733182,20.698636,male
0.141328,0.02,9.971593,4.806588,female
0.462163,0.99,6.256279,3.242151,male
0.5,0.02,7.684083,2.27096,female
0.423595,0.5,30.372706,2.621176,male
0.5,0.68,7.517415,0.166409,male
0.5,0.5,0.008425,0.461668,female
0.227621,0.02,1.326509,2.054068,female
0.643458,0.99,1.477015,0.319403,male
0.056515,0.02,7.579029,6.303007,female
0.579643,0.89,0.044071,0,male
0.48614,0.99,7.008754,0.083838,male
0.325517,0.02,1.690234,1.534152,female
0.532085,0.99,10.673267,0.163696,male
0.950204,0.99,5.880827,0.071898,male
0.813235,0.99,1.727437,0.361913,male
0.512793,0.99,46.427714,0.130474,male
0.384007,0.94,20.645136,11.206539,female
0.413553,0.98,0.670534,0.443155,male
0.014901,0.91,8.023886,4.343672,female
0.219693,1,2.055412,0.008804,male
0.758458,0.62,2.253783,0.644185,female
0.022916,0.05,1.09289,6.490252,female
0.5,0.02,13.703175,0.007143,female
0.103356,0.5,14.153399,13.954096,female
0.319408,0.99,1.44067,4.313639,male
0.096113,0.5,18,0.092105,female
0.061027,0.02,0.279777,0.01926,female
0.480622,0.5,3.761062,0.204471,male
0.141547,0.08,3.346958,44.243346,female
0.5,0.98,6.651093,0.987566,male
0.074024,0.03,24.908842,2.696009,male
0.001784,0.02,15.298319,10.278361,male
0.5,0.02,9.362548,8.767335,female
0.933678,0.5,310.42578,2.007484,female
0.89769,0.99,6.722452,0.636564,male
0.65508,0.5,7.11028,0.145794,female
0.005433,0.19,1.818182,0.330097,female
0.213342,0.99,2.133203,1.952987,male
0.729756,0.5,34.328016,0.176654,male
0.649349,0.99,20.409973,12.394006,male
0.812348,0.5,0.795822,0.349869,male
0.160815,0.4,62.91151,19.230872,female
0.093983,0.5,1.705217,0.707536,male
0.207944,0.99,5.548408,2.028881,male
0.219848,0.5,2.192063,0.234127,male
0.234896,0.5,4.988427,22.637559,male
0.326822,0.02,16.567325,13.642011,female
0.000765,0.87,10.974055,1.207561,male
0.034716,0.5,3.755253,0.283993,female
0.268739,0.99,12.240208,3.681455,male
0.176666,0.98,28.473329,87.005334,male
0.5,0.5,5.032432,0.857658,female
0.737585,0.98,40.3537,17.403795,male
0.021685,0.04,104.493936,1.937265,male
0.352747,0.99,1.685595,0.984134,male
0.5,0.5,18.206612,39.200503,male
0.5,0.16,4.84803,0.99531,female
0.5,0.91,1.447876,0.185714,male
0.862102,0.93,1.22264,0.332456,male
0.492407,0.98,35.546496,0.254237,male
0.5,0.98,9.068504,0.013386,male
0.259526,0.02,5.53285,17.338469,female
0.216081,0.5,37.484848,120.726061,male
0.392502,0.02,3.40775,0.250723,female
0.178867,0.02,4.946585,12.842382,female
0.5,0.99,13.669834,0.010293,male
0.332712,0.02,4.951104,3.404968,female
0.5,0.01,25.448333,5.977917,female
0.5,0.69,0.005772,0.007215,male
0.281416,0.98,1.27021,14.532186,male
0.764858,0.99,4.627867,2.109044,male
0.811318,0.99,2.074993,0.088139,male
0.273127,0.5,12.417808,2.419863,female
0.056001,0.5,34.696834,0.215416,female
0.273102,0.02,29.68728,0.522589,female
0.5,0.99,2.009451,1.372187,male
0.317332,0.5,3.907579,13.345656,female
0.998232,0.88,48.894148,0,male
0.5,0.02,20.313712,4.306355,female
0.4828,0.99,6.845264,17.063326,male
0.967509,0.5,2.806407,7.563387,female
0.100359,0.63,0.412844,0.844037,female
0.5,0.25,0,0,male
0.239805,0.99,2.732873,0.801957,male
0.20844,0.02,3.784743,0.466852,female
0.5,1,0.181366,0.001242,female
0.346544,0.58,10.797657,0.704243,male
0.274419,0.99,5.61455,1.110932,male
0.229545,0.01,0.027653,0.007474,female
0.476777,0.28,20.635441,0.043716,male
0.009608,0.03,0.202039,0.012975,female
0.145035,0.5,1.697793,2.066214,female
0.723182,0.99,0.41995,0.153533,male
0.01147,0.5,20.917544,10.141228,female
0.615029,0.5,4.603159,0.131293,male
0.4153,0.01,174.037257,0,female
0.061333,0.8,14.670268,0.937338,female
0.202552,0.59,13.670819,14.669929,male
0.054953,1,0.921966,0.121342,male
0.057047,0.01,2.652197,2.394874,female
0.275361,0.99,2.064603,18.452669,male
0.752686,0.76,11.766763,13.095845,male
0.565953,0.5,10.010476,1.459625,male
0.570853,0.99,6.539372,19.254998,male
0.209584,0.02,11.749429,6.583016,female
0.507312,0.99,1.949141,0.810593,male
0.944509,0.99,2.57254,0.026087,male
0.554275,0.6,0.853394,0.523674,male
0.857138,0.5,57.507758,22.569212,male
0.29239,0.99,16.772907,12.17996,male
0.033502,0.01,3.071618,9.873563,female
0.246051,0.99,0.552144,0.052938,male
0.254831,0.99,14.98221,195.41573,male
0.5,0.5,4.306673,1.692308,male
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.064298,0.02,4.068485,0.13193,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.049799,0.71,0.664439,1.080214,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.130411,0.02,0.318356,0.605163,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.564816,0.99,5.976097,0.450232,male
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.505911,0.86,41.67788,4.653755,female
0.851163,0.02,5.74702,5.020262,female
0.506979,0.98,23.929426,2.341707,male
0.5,0.81,0,0,male
0.130327,0.04,7.806413,9.929929,female
0.3911,0.92,0.052288,0.065359,female
0.5,0.02,0.052723,0.246234,female
0.232111,0.62,4.905681,1.601286,male
0.575669,0.87,34.916705,16.50569,male
0.151134,0.5,1.582067,0.215502,male
0.127404,0.99,0.464594,1.278929,male
0.565548,0.5,1.851902,1.545743,male
0.229221,0.5,37.667901,3.132716,female
